CREW
81,-1,1,1,0,1,2,2
82,-1,1,1,1,0,2,2
83,-1,1,1,1,1,3,3
84,-1,1,1,2,0,3,3
85,-1,1,2,-1,0,1,1
86,-1,1,2,-1,1,2,2
87,-1,1,2,0,0,2,2
88,-1,1,2,0,1,3,3
89,-1,1,2,1,0,3,3
90,-1,1,3,-1,0,2,2
91,-1,1,3,-1,1,3,3
92,-1,1,3,0,0,3,3
93,-1,2,-1,-1,1,0,0
94,-1,2,-1,0,0,0,0
95,-1,2,-1,0,1,1,1
96,-1,2,-1,1,0,1,1
97,-1,2,-1,1,1,2,2
98,-1,2,-1,2,0,2,2
99,-1,2,-1,2,1,3,3
100,-1,2,-1,3,0,3,3
101,-1,2,0,-1,0,0,0
102,-1,2,0,-1,1,1,1
103,-1,2,0,0,0,1,1
104,-1,2,0,0,1,2,2
105,-1,2,0,1,0,2,2
106,-1,2,0,1,1,3,3
107,-1,2,0,2,0,3,3
108,-1,2,1,-1,0,1,1
109,-1,2,1,-1,1,2,2
110,-1,2,1,0,0,2,2
111,-1,2,1,0,1,3,3
112,-1,2,1,1,0,3,3
113,-1,2,2,-1,0,2,2
114,-1,2,2,-1,1,3,3
115,-1,2,2,0,0,3,3
116,-1,2,3,-1,0,3,3
117,-1,3,-1,-1,0,0,0
118,-1,3,-1,-1,1,1,1
119,-1,3,-1,0,0,1,1
120,-1,3,-1,0,1,2,2
121,-1,3,-1,1,0,2,2
122,-1,3,-1,1,1,3,3
123,-1,3,-1,2,0,3,3
124,-1,3,0,-1,0,1,1
125,-1,3,0,-1,1,2,2
126,-1,3,0,0,0,2,2
127,-1,3,0,0,1,3,3
128,-1,3,0,1,0,3,3
129,-1,3,1,-1,0,2,2
130,-1,3,1,-1,1,3,3
131,-1,3,1,0,0,3,3
132,-1,3,2,-1,0,3,3
133,0,-1,-1,1,1,0,0
134,0,-1,-1,2,0,0,0
135,0,-1,-1,2,1,1,1
136,0,-1,-1,3,0,1,1
137,0,-1,-1,3,1,2,2
138,0,-1,0,0,1,0,0
139,0,-1,0,1,0,0,0
140,0,-1,0,1,1,1,1
141,0,-1,0,2,0,1,1
142,0,-1,0,2,1,2,2
143,0,-1,0,3,0,2,2
144,0,-1,0,3,1,3,3
145,0,-1,1,-1,1,0,0
146,0,-1,1,0,0,0,0
147,0,-1,1,0,1,1,1
148,0,-1,1,1,0,1,1
149,0,-1,1,1,1,2,2
150,0,-1,1,2,0,2,2
151,0,-1,1,2,1,3,3
152,0,-1,1,3,0,3,3
153,0,-1,2,-1,0,0,0
154,0,-1,2,-1,1,1,1
155,0,-1,2,0,0,1,1
156,0,-1,2,0,1,2,2
157,0,-1,2,1,0,2,2
158,0,-1,2,1,1,3,3
159,0,-1,2,2,0,3,3
160,0,-1,3,-1,0,1,1
161,0,-1,3,-1,1,2,2
162,0,-1,3,0,0,2,2
163,0,-1,3,0,1,3,3
164,0,-1,3,1,0,3,3
165,0,0,-1,0,1,0,0
166,0,0,-1,1,0,0,0
167,0,0,-1,1,1,1,1
168,0,0,-1,2,0,1,1
169,0,0,-1,2,1,2,2
170,0,0,-1,3,0,2,2
171,0,0,-1,3,1,3,3
172,0,0,0,-1,1,0,0
173,0,0,0,0,0,0,0
174,0,0,0,0,1,1,1
175,0,0,0,1,0,1,1
176,0,0,0,1,1,2,2
177,0,0,0,2,0,2,2
178,0,0,0,2,1,3,3
179,0,0,0,3,0,3,3
180,0,0,1,-1,0,0,0
181,0,0,1,-1,1,1,1
182,0,0,1,0,0,1,1
183,0,0,1,0,1,2,2
184,0,0,1,1,0,2,2
185,0,0,1,1,1,3,3
186,0,0,1,2,0,3,3
187,0,0,2,-1,0,1,1
188,0,0,2,-1,1,2,2
189,0,0,2,0,0,2,2
190,0,0,2,0,1,3,3
191,0,0,2,1,0,3,3
192,0,0,3,-1,0,2,2
193,0,0,3,-1,1,3,3
194,0,0,3,0,0,3,3
195,0,1,-1,-1,1,0,0
196,0,1,-1,0,0,0,0
197,0,1,-1,0,1,1,1
198,0,1,-1,1,0,1,1
199,0,1,-1,1,1,2,2
200,0,1,-1,2,0,2,2
201,0,1,-1,2,1,3,3
202,0,1,-1,3,0,3,3
203,0,1,0,-1,0,0,0
204,0,1,0,-1,1,1,1
205,0,1,0,0,0,1,1
206,0,1,0,0,1,2,2
207,0,1,0,1,0,2,2
208,0,1,0,1,1,3,3
209,0,1,0,2,0,3,3
210,0,1,1,-1,0,1,1
211,0,1,1,-1,1,2,2
212,0,1,1,0,0,2,2
213,0,1,1,0,1,3,3
214,0,1,1,1,0,3,3
215,0,1,2,-1,0,2,2
216,0,1,2,-1,1,3,3
217,0,1,2,0,0,3,3
218,0,1,3,-1,0,3,3
219,0,2,-1,-1,0,0,0
220,0,2,-1,-1,1,1,1
221,0,2,-1,0,0,1,1
222,0,2,-1,0,1,2,2
223,0,2,-1,1,0,2,2
224,0,2,-1,1,1,3,3
225,0,2,-1,2,0,3,3
226,0,2,0,-1,0,1,1
227,0,2,0,-1,1,2,2
228,0,2,0,0,0,2,2
229,0,2,0,0,1,3,3
230,0,2,0,1,0,3,3
231,0,2,1,-1,0,2,2
232,0,2,1,-1,1,3,3
233,0,2,1,0,0,3,3
234,0,2,2,-1,0,3,3
235,0,3,-1,-1,0,1,1
236,0,3,-1,-1,1,2,2
237,0,3,-1,0,0,2,2
238,0,3,-1,0,1,3,3
239,0,3,-1,1,0,3,3
240,0,3,0,-1,0,2,2
241,0,3,0,-1,1,3,3
242,0,3,0,0,0,3,3
243,0,3,1,-1,0,3,3
244,1,-1,-1,0,1,0,0
245,1,-1,-1,1,0,0,0
246,1,-1,-1,1,1,1,1
247,1,-1,-1,2,0,1,1
248,1,-1,-1,2,1,2,2
249,1,-1,-1,3,0,2,2
250,1,-1,-1,3,1,3,3
251,1,-1,0,-1,1,0,0
252,1,-1,0,0,0,0,0
253,1,-1,0,0,1,1,1
254,1,-1,0,1,0,1,1
255,1,-1,0,1,1,2,2
256,1,-1,0,2,0,2,2
257,1,-1,0,2,1,3,3
258,1,-1,0,3,0,3,3
259,1,-1,1,-1,0,0,0
260,1,-1,1,-1,1,1,1
261,1,-1,1,0,0,1,1
262,1,-1,1,0,1,2,2
263,1,-1,1,1,0,2,2
264,1,-1,1,1,1,3,3
265,1,-1,1,2,0,3,3
266,1,-1,2,-1,0,1,1
267,1,-1,2,-1,1,2,2
268,1,-1,2,0,0,2,2
269,1,-1,2,0,1,3,3
270,1,-1,2,1,0,3,3
271,1,-1,3,-1,0,2,2
272,1,-1,3,-1,1,3,3
273,1,-1,3,0,0,3,3
274,1,0,-1,-1,1,0,0
275,1,0,-1,0,0,0,0
276,1,0,-1,0,1,1,1
277,1,0,-1,1,0,1,1
278,1,0,-1,1,1,2,2
279,1,0,-1,2,0,2,2
280,1,0,-1,2,1,3,3
281,1,0,-1,3,0,3,3
282,1,0,0,-1,0,0,0
283,1,0,0,-1,1,1,1
284,1,0,0,0,0,1,1
285,1,0,0,0,1,2,2
286,1,0,0,1,0,2,2
287,1,0,0,1,1,3,3
288,1,0,0,2,0,3,3
289,1,0,1,-1,0,1,1
290,1,0,1,-1,1,2,2
291,1,0,1,0,0,2,2
292,1,0,1,0,1,3,3
293,1,0,1,1,0,3,3
294,1,0,2,-1,0,2,2
295,1,0,2,-1,1,3,3
296,1,0,2,0,0,3,3
297,1,0,3,-1,0,3,3
298,1,1,-1,-1,0,0,0
299,1,1,-1,-1,1,1,1
300,1,1,-1,0,0,1,1
301,1,1,-1,0,1,2,2
302,1,1,-1,1,0,2,2
303,1,1,-1,1,1,3,3
304,1,1,-1,2,0,3,3
305,1,1,0,-1,0,1,1
306,1,1,0,-1,1,2,2
307,1,1,0,0,0,2,2
308,1,1,0,0,1,3,3
309,1,1,0,1,0,3,3
310,1,1,1,-1,0,2,2
311,1,1,1,-1,1,3,3
312,1,1,1,0,0,3,3
313,1,1,2,-1,0,3,3
314,1,2,-1,-1,0,1,1
315,1,2,-1,-1,1,2,2
316,1,2,-1,0,0,2,2
317,1,2,-1,0,1,3,3
318,1,2,-1,1,0,3,3
319,1,2,0,-1,0,2,2
320,1,2,0,-1,1,3,3
321,1,2,0,0,0,3,3
322,1,2,1,-1,0,3,3
323,1,3,-1,-1,0,2,2
324,1,3,-1,-1,1,3,3
325,1,3,-1,0,0,3,3
326,1,3,0,-1,0,3,3
327,2,-1,-1,-1,1,0,0
328,2,-1,-1,0,0,0,0
329,2,-1,-1,0,1,1,1
330,2,-1,-1,1,0,1,1
331,2,-1,-1,1,1,2,2
332,2,-1,-1,2,0,2,2
333,2,-1,-1,2,1,3,3
334,2,-1,-1,3,0,3,3
335,2,-1,0,-1,0,0,0
336,2,-1,0,-1,1,1,1
337,2,-1,0,0,0,1,1
338,2,-1,0,0,1,2,2
339,2,-1,0,1,0,2,2
340,2,-1,0,1,1,3,3
341,2,-1,0,2,0,3,3
342,2,-1,1,-1,0,1,1
343,2,-1,1,-1,1,2,2
344,2,-1,1,0,0,2,2
345,2,-1,1,0,1,3,3
346,2,-1,1,1,0,3,3
347,2,-1,2,-1,0,2,2
348,2,-1,2,-1,1,3,3
349,2,-1,2,0,0,3,3
350,2,-1,3,-1,0,3,3
351,2,0,-1,-1,0,0,0
352,2,0,-1,-1,1,1,1
353,2,0,-1,0,0,1,1
354,2,0,-1,0,1,2,2
355,2,0,-1,1,0,2,2
356,2,0,-1,1,1,3,3
357,2,0,-1,2,0,3,3
358,2,0,0,-1,0,1,1
359,2,0,0,-1,1,2,2
360,2,0,0,0,0,2,2
361,2,0,0,0,1,3,3
362,2,0,0,1,0,3,3
363,2,0,1,-1,0,2,2
364,2,0,1,-1,1,3,3
365,2,0,1,0,0,3,3
366,2,0,2,-1,0,3,3
367,2,1,-1,-1,0,1,1
368,2,1,-1,-1,1,2,2
369,2,1,-1,0,0,2,2
370,2,1,-1,0,1,3,3
371,2,1,-1,1,0,3,3
372,2,1,0,-1,0,2,2
373,2,1,0,-1,1,3,3
374,2,1,0,0,0,3,3
375,2,1,1,-1,0,3,3
376,2,2,-1,-1,0,2,2
377,2,2,-1,-1,1,3,3
378,2,2,-1,0,0,3,3
379,2,2,0,-1,0,3,3
380,2,3,-1,-1,0,3,3
381,3,-1,-1,-1,0,0,0
382,3,-1,-1,-1,1,1,1
383,3,-1,-1,0,0,1,1
384,3,-1,-1,0,1,2,2
385,3,-1,-1,1,0,2,2
386,3,-1,-1,1,1,3,3
387,3,-1,-1,2,0,3,3
388,3,-1,0,-1,0,1,1
389,3,-1,0,-1,1,2,2
390,3,-1,0,0,0,2,2
391,3,-1,0,0,1,3,3
392,3,-1,0,1,0,3,3
393,3,-1,1,-1,0,2,2
394,3,-1,1,-1,1,3,3
395,3,-1,1,0,0,3,3
396,3,-1,2,-1,0,3,3
397,3,0,-1,-1,0,1,1
398,3,0,-1,-1,1,2,2
399,3,0,-1,0,0,2,2
400,3,0,-1,0,1,3,3
401,3,0,-1,1,0,3,3
402,3,0,0,-1,0,2,2
403,3,0,0,-1,1,3,3
404,3,0,0,0,0,3,3
405,3,0,1,-1,0,3,3
406,3,1,-1,-1,0,2,2
407,3,1,-1,-1,1,3,3
408,3,1,-1,0,0,3,3
409,3,1,0,-1,0,3,3
410,3,2,-1,-1,0,3,3
CREW
